category,Company Name,Address,ZIP,City,Region,Country,Phone,Fax,E-mail,www,Services,Certification,Company certificate,Registration No.,Link to the certificate,Label,Surface,Founded,Contact person,Products to sell,Products to buy,Service provider for products,Company profile,
HONEY & HONEY PRODUCTS,AGRO FAVORIT D.O.O.,Industrijska 18,33520,SLATINA,,CROATIA,+385  33 401621,+385  33 401642,info@agrofavorit.hr,www.agrofavorit.hr,DISTRIBUTIONEXPORTIMPORTTRADE,,,,,,,,Mr. Bilen,HONEY & HONEY PRODUCTS,HONEY & HONEY PRODUCTS,,,
HONEY & HONEY PRODUCTS,AGROCEL INDUSTRIES LTD.,"Plot No. 13, 2nd Floor, Goregaon East",400063,MUMBAI,Maharashtra - Mumbai,INDIA,+91  22 29270871,+91  22 29270874,info@agrocel.net,www.agrocel.co.in,EXPORTFAIRTRADEPRODUCTIONTRADE,,,,,,,,,CEREALS > RICE > BASMATIEDIBLE PREPARATIONS & SPICESHONEY & HONEY PRODUCTSNUTS > CASHEW NUTSVEGETABLES > SESAME,CEREALS > RICE > BASMATIEDIBLE PREPARATIONS & SPICESHONEY & HONEY PRODUCTSNUTS > CASHEW NUTSVEGETABLES > SESAME,,,
HONEY & HONEY PRODUCTS,AIRES DE CAMPO,"Av. San Antonio #16, int. 2. Col. San Pedro de los Pinos",01180,MEXICO CITY,Distrito Federal - Alvaro Obregon,MEXICO,+52  55 26140122,,rlg@airesdecampo.com,www.airesdecampo.com,EXPORTPRODUCTION,BIOAGRICERT S.R.L. - Companies certified by BIOAGRICERT S.R.L. (116),,,,,,,,CEREALS > RICEHONEY & HONEY PRODUCTSOILS AND FATS > VEGETABLE > COCONUT OILVEGETABLES > LEGUMINOUS VEGETABLES > BLACK BEAN,,,,
HONEY & HONEY PRODUCTS,ALBERESE NATURA SRL,Loc. Spergolaia,58100,ALBERESE,TOSCANA - Grosseto,ITALY,+39  0564 407180,+39  0564 407077,tecnici@alberese.com,www.alberese.com,ASSOCIATIONEXPORTPRODUCTIONTRADE,,,,,,,,,BEVERAGES - ALCOHOLIC > WINECEREAL PRODUCTS > FLOURCEREALSEDIBLE PREPARATIONS & SPICESHONEY & HONEY PRODUCTSMEATOILS AND FATS,CEREAL PRODUCTS > FLOURCEREALSEDIBLE PREPARATIONS & SPICES,,,
HONEY & HONEY PRODUCTS,ALFRED L. WOLFF GMBH,Schnackenburgallee 50,22525,HAMBURG,Hamburg - Kreisfreie Stadt,GERMANY,+49  40 376760,+49  40 37676100,info@alwolff.de,www.alwolff.de,TRADE,,,,,,,,Ms. Anita Benech,BEVERAGES - NON ALCOHOLIC > FRUIT JUICES > GRAPESFRUIT PRODUCTS > JELLYHONEY & HONEY PRODUCTS,BEVERAGES - NON ALCOHOLIC > FRUIT JUICES > GRAPESFRUIT PRODUCTS > JELLYHONEY & HONEY PRODUCTS,,,
HONEY & HONEY PRODUCTS,ALLOS GMBH,Zum Streek 5,49457,DREBBER,Niedersachsen - Hannover,GERMANY,+490  544 598990,+490  544 59899125,kundenservice@allos.de,www.allos.de,EXPORTONLINESHOPPRODUCTIONRETAILERTRADE,,,,,,,,Ms. Alice Fridum,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTS > MUESLIFRUIT PRODUCTS > SPREADING PASTEHONEY & HONEY PRODUCTSVEGETABLE PRODUCTS > PASTE","BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTS > MUESLIFRUIT PRODUCTS > SPREADING PASTEHONEY & HONEY PRODUCTSVEGETABLE PRODUCTS > PASTE",,,
HONEY & HONEY PRODUCTS,ALLWEX FOOD TRADING GMBH,Riedemannstraße 2,28239,BREMEN,Hamburg - Kreisfreie Stadt,GERMANY,01735480967,,info@allwex.de,www.allwex.de,EXPORTPRODUCTION,,,,,,,,Mr. Adam Maciejewski,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,ALTIN PETEK HONEY PRODUCTION,Suleyman Sirri Icoz Cad. Istasyon Mah. No:12,06666,ANKARA,Ankara,TURKEY,+90  312 8652565,+90  312 8652565,d.cakir@organikterapi.com,www.organikterapi.com,EXPORTMAIL ORDER TO GENERAL PUBLICPRODUCTIONTRADE,,,,,,50.000,1979,Mr. Deniz Çakir,HONEY & HONEY PRODUCTSHONEY & HONEY PRODUCTS > ACACIA HONEYHONEY & HONEY PRODUCTS > FLOWER HONEYHONEY & HONEY PRODUCTS > FOREST HONEYMILK & DAIRY PRODUCTS > BUTTER,HONEY & HONEY PRODUCTSHONEY & HONEY PRODUCTS > ACACIA HONEYHONEY & HONEY PRODUCTS > FLOWER HONEYHONEY & HONEY PRODUCTS > FOREST HONEYMILK & DAIRY PRODUCTS > BUTTER,,,
HONEY & HONEY PRODUCTS,ANDREINI MARIO,Via della Chiesa 181/B,55056,PIAZZANO,TOSCANA - Lucca,ITALY,+39  0583 356044,+39  0583 356219,info@mieleandreini.com,www.mieleandreini.com,EXPORTPRODUCTION,,,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,ANTICO FRANTOIO TURCHI,Via Balignana 956,47020,BALIGNANO DI LONGIANO,EMILIA ROMAGNA - Forli,ITALY,+39  0547 665566,,info@turchifarm.com,www.turchifarm.com,EXPORTPRODUCTION,,,,,,,,,"BEVERAGES - ALCOHOLIC > LIQUEURBEVERAGES - ALCOHOLIC > WINECANNED FOOD > VEGETABLES, PLANTSEDIBLE PREPARATIONS & SPICES > MUSTARDEDIBLE PREPARATIONS & SPICES > SAUCESEDIBLE PREPARATIONS & SPICES > VINEGARFRUIT PRODUCTS > JAMHONEY & HONEY PRODUCTSMILK & DAIRY PRODUCTS > CHEESEOILS AND FATS > VEGETABLE > EXTRA VIRGIN OLIVE OIL",,,,
HONEY & HONEY PRODUCTS,API-PLAST,Zagrebacka 16,42230,LUDBREG,,CROATIA,+385  42 810025,+385  42 810025,dtomasic@inet.hr,www.api-plast.net46.net,PACKAGINGPRODUCTIONWHOLESALER,LACON GMBH AUSTRIA - Companies certified by LACON GMBH AUSTRIA (14),,,,,,,Mr. Tihomor Tomašic,HONEY & HONEY PRODUCTS,HONEY & HONEY PRODUCTS,,,
HONEY & HONEY PRODUCTS,APICOLA DE ORIENTE S. A.,Colonial Los Robles IV Etapa No. 50,,MANAGUA,,NICARAGUA,+505  2277 0645,+505  2278 6559,apidosa@cablenet.com.ni,www.apidosa.com,EXPORTPRODUCTIONWHOLESALER,BIO LATINA - Companies certified by BIO LATINA (9),,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APICOLA DEVA,B-Dul Decebal Bl. 1,330020,DEVA,,ROMANIA,+40  2542 27500,+40  2542 27500,apicola.deva@rdslink.ro,www.apicoladeva.com,EXPORTPRODUCTION,ECOCERT ROMANIA - Companies certified by ECOCERT ROMANIA (1),,,,,,,Mr. Iosif Korb,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APICOLA S.R.L.,Mihai Viteazu No. 4,600056,BACAU,,ROMANIA,+40  234 580564,+40  234 580564,contact@apicolabacau.ro,www.apicolabacau.ro,EXPORTPRODUCTION,,,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APICOLTURA ABRATE,Strada Tetti Bona 16,12042,S. MATTEO BRA,PIEMONTE - Cuneo,ITALY,+39  0172 415083,,info@apicolturaabrate.it,www.apicolturaabrate.it,EXPORTPRODUCTION,,,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APICOLTURA BIOLOGICA COLLE SALERA,Via per Prezza 58,67035,PRATOLA PELIGNA,ABRUZZI - L'Aquila,ITALY,+39  0864 271082,+39  0864 271082,info@apicolturacollesalera.com,www.apicolturacollesalera.com,PRODUCTION,,,,,,,,,HONEY & HONEY PRODUCTSHONEY & HONEY PRODUCTS > POLLEN,,,,
HONEY & HONEY PRODUCTS,APICOLTURA CASENTINESE SRL,Via dell Artigiano 10-12,52011,BIBBIENA,TOSCANA - Arezzo,ITALY,+39  0575 536494,+39  0575 536029,info@apicolturacasentinese.com,www.apicolturacasentinese.com,EXPORTPRODUCTION,A.I.A.B. ASSOCIAZIONE ITALIANA PER L AGRICOLTURA B - Companies certified by A.I.A.B. ASSOCIAZIONE ITALIANA PER L AGRICOLTURA B (42),,,,,,,,BABY FOODHONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APICOLTURA CONIGLIO GIUSEPPE,Via Stesicoro 210,90018,TERMINI IMERESE,SICILIA - Palermo,ITALY,+39  0918 145536,+39  0918 145536,api.coniglio@atlavia.it,web.tiscali.it/apiconiglio/,DISTRIBUTIONEXPORTPRODUCTIONTRADE,A.I.A.B. ASSOCIAZIONE ITALIANA PER L AGRICOLTURA B - Companies certified by A.I.A.B. ASSOCIAZIONE ITALIANA PER L AGRICOLTURA B (42),,,,,,,,FRUIT PRODUCTS > MARMELADEHONEY & HONEY PRODUCTS,FRUIT PRODUCTS > MARMELADEHONEY & HONEY PRODUCTS,,,
HONEY & HONEY PRODUCTS,APICOLTURA MARCO VALENTINI,Via Piero della Francesca 24,52037,SANSEPOLCRO,TOSCANA - Arezzo,ITALY,+39 0575 750363,+39 0575 750363,bioapi@tin.it,www.bioapi.it,BROKER TO WHOLESALERSPRODUCTION,IMC - INSTITUTO MEDITERRANEO DI CERTIFICAZIONE - Companies certified by IMC - INSTITUTO MEDITERRANEO DI CERTIFICAZIONE (62),,,,,,,Mr. Marco Valentini,HONEY & HONEY PRODUCTS,HONEY & HONEY PRODUCTS,,,
HONEY & HONEY PRODUCTS,APICOLTURA MATTEO ALLOCCO,"Via della Morina, 6",12038,SAVIGLIANO,PIEMONTE - Cuneo,ITALY,+390  172 31643,+390  172 31643,info@apicolturaallocco.it,www.apicolturaallocco.it,BROKER TO WHOLESALERSMAIL ORDER TO GENERAL PUBLICPRODUCTION,ECOGRUPPO ITALIA S.R.L. - Companies certified by ECOGRUPPO ITALIA S.R.L. (24),,,,,,1998,Mr. Matteo Allocco,HONEY & HONEY PRODUCTS,HONEY & HONEY PRODUCTS,,,
HONEY & HONEY PRODUCTS,APICOLTURA MONTE FUNICOLO,"via Monte Funicolo, 25",00060,CASTELNUOVO DI PORTO,LAZIO - Roma,ITALY,+39  3355 265216,,info@apicolturamontefunicolo.it,www.apicolturamontefunicolo.it,EXPORTPRODUCTION,,,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APICOLTURA OLIVA,"Via XXIV Maggio, 7",96010,SOLARINO,SICILIA - Siracusa,ITALY,+390  328 1892501,+390  931 925426,olivapierluca@libero.it,,EXPORTPRODUCTION,,,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APICOLTURA PIANA SRL,Via G. P. Piana 1450,40024,CASTEL S. PIETRO TERME,EMILIA ROMAGNA - Bologna,ITALY,+39  051 941205,+39  051 944652,info@pianamiele.com,www.pianamiele.com,EXPORTPRODUCTION,,,,,,,,,HONEY & HONEY PRODUCTSHONEY & HONEY PRODUCTS > POLLEN,,,,
HONEY & HONEY PRODUCTS,APICOLTURA RIGONI S.N.C.,Via Oberdan 28,36012,ASIAGO (VI),VENETO - Vicenza,ITALY,+39  0424 603611,+39  0424 603601,info@rigonidiasiago.com,www.rigonidiasiago.com,PRODUCTION,,,,,,,,,FRUIT PRODUCTS > CONCENTRATESFRUIT PRODUCTS > JAMHONEY & HONEY PRODUCTSNUT PRODUCTS > CREAMSUGAR & SWEATMEATS > SWEETENER,,,,
HONEY & HONEY PRODUCTS,"APICULTORES MAYAS DE MANÍ, S.C. DE R.L.","Km 5 Federal Highway, Merida",77200,FELIPE CARRILLO PUERTO,Quintana Roo - Felipe Carrillo Puerto,MEXICO,+52  999 9007830,,gerencia@ekoapis.com,www.ekoapis.com,COOPERATIONEXPORTPRODUCTION,IMO INSTITUT FUER MARKOEKTOLOGIE GMBH - Companies certified by IMO INSTITUT FUER MARKOEKTOLOGIE GMBH (12),,,,,,,Mr. Rubén Darío Parra Canto,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APIDIS SA,2 Rue de l'Ecluse,21004,DIJON,BOURGOGNE - Côte-d'Or,FRANCE,+33  3 80410186,+33  3 80452366,apidis@apidis.com,www.apidis.com,EXPORTPRODUCTIONTRADE,ABCERT AG - Companies certified by ABCERT AG (129),,,,,,,Mr. Perronneau,HONEY & HONEY PRODUCTSSUGAR & SWEATMEATS > SWEETENERSUGAR & SWEATMEATS > SWEETS,HONEY & HONEY PRODUCTSSUGAR & SWEATMEATS > SWEETENERSUGAR & SWEATMEATS > SWEETS,,,
HONEY & HONEY PRODUCTS,APILAND SRL,Bd. Unirii 23,430273,BAIA MARE,Maramures,ROMANIA,+40  0362 415075,+40  0362 415074,vanzari@apiland.ro,www.apiland.ro,EXPORTONLINESHOPRETAILERWHOLESALER,ECOINSPECT. S.R.L - Companies certified by ECOINSPECT. S.R.L (6),,,,,,,Ms. Reka Bodea,HONEY & HONEY PRODUCTSHONEY & HONEY PRODUCTS > POLLEN,HONEY & HONEY PRODUCTSHONEY & HONEY PRODUCTS > POLLEN,,,
HONEY & HONEY PRODUCTS,APIMOND S.A.,"Loc. Bâldana, Str. ?epe? Voda, nr.1, Jud.",137436,DAMBOVITA,,ROMANIA,+400  245 261387,+400  245 658138,,www.apimond.ro,EXPORTONLINESHOPPRODUCTION,LACON GMBH - Companies certified by LACON GMBH (49),,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APIPRODEX TARGU MURES,Lucernei nr. 2,146375,TARGU MURES,,ROMANIA,+40  265 311045,+40  265 311045,apiprodex@gmail.com,www.apiprodex.eu,EXPORTPRODUCTION,,,,,,,,Mr. Dorin Dogar Ovidiu,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,APIS VINAEGRIA,La Borde,81340,TREBAS,MIDI-PYRENEES - Tarn,FRANCE,+33  5 63559142,+33  5 63558587,,www.apis-vinaegria.com,EXPORTPRODUCTION,,,,,,,,Mr. Marietta,EDIBLE PREPARATIONS & SPICES > MUSTARDEDIBLE PREPARATIONS & SPICES > VINEGARHONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,ARC EN CIEL SCRL,Via Roma 108,10070,CAFASSE,PIEMONTE - Torino,ITALY,+39  0123 416003,+39  0123 417269,info@arc-en-ciel.it,www.arc-en-ciel.it,EXPORTPRODUCTIONTRADE,ECOGRUPPO ITALIA S.R.L. - Companies certified by ECOGRUPPO ITALIA S.R.L. (24),,,,USDA ORGANIC,,,Mr. Maurizio GIUDICE,BEVERAGES - NON ALCOHOLIC > FRUIT JUICESCANNED FOOD > FRUITEDIBLE PREPARATIONS & SPICES > SAUCESEDIBLE PREPARATIONS & SPICES > SAUCES > TOMATOESFRUIT PRODUCTS > COMPOTEFRUIT PRODUCTS > JAMFRUIT PRODUCTS > MARMELADEFRUIT PRODUCTS > PULPHONEY & HONEY PRODUCTSNUT PRODUCTS > SPREADING PASTE,,,,
HONEY & HONEY PRODUCTS,ARCHE DE GAIA,La Veyssiere,87380,CHATEAU-CHERVIX,LIMOUSIN - Haute-Vienne,FRANCE,+33  05 55063266,,christophe@arche-de-gaia.fr,www.arche-de-gaia.fr,PRODUCTION,QUALITE FRANCE - BUREAU VERITAS CERTIFICATION - Companies certified by QUALITE FRANCE - BUREAU VERITAS CERTIFICATION (913),,,,,,,,"BAKERY PRODUCTS, ADDITIVES > BREADCEREALSEGGSFRUITFRUIT PRODUCTSHONEY & HONEY PRODUCTSVEGETABLES",,,,
HONEY & HONEY PRODUCTS,ARISTON FINE FOOD GMBH,Arthur Weber Weg 17,61231,BAD NAUHEIM,Hessen - Darmstadt,GERMANY,+49  06032 937110,+49  06032 937112,vc@ariston-fine-food.com,www.ariston-fine-food.com,FAIRTRADEGASTRONOMYIMPORTONLINESHOPRETAILERTRADE,OEKOP - Companies certified by OEKOP (13),,,,,,,,BEVERAGES - ALCOHOLIC > BEERBEVERAGES - ALCOHOLIC > SPIRITSBEVERAGES - ALCOHOLIC > WINECOFFEEEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > PATEEDIBLE PREPARATIONS & SPICES > SAUCES,BEVERAGES - ALCOHOLIC > BEERBEVERAGES - ALCOHOLIC > SPIRITSBEVERAGES - ALCOHOLIC > WINE,,,
HONEY & HONEY PRODUCTS,ARNAUD RAMPILLON,Veytrens d'En Bas,74910,BASSY,RHONE-ALPES - Haute-Savoie,FRANCE,+33  04 50592187,,aera.rampi@wanadoo.fr,www.mieldefrance.com,PRODUCTION,,,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,AROMAPRODUCT LTD,17 Guramishvili Ave,0192,TBILISI,,GEORGIA,+995  32 2613356,+995  32 2613356,,www.aroma.ge,EXPORTPRIVATE LABELPRODUCTION,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,BEVERAGES - NON ALCOHOLIC > FRUIT JUICESEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > SAUCESFRUIT PRODUCTS > COMPOTEFRUIT PRODUCTS > JELLYHONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,ASSOC APICULTORES PNDI,Rua Santa Marinha 4,5200-214,MOGADOURO,Braganca - Mogadouro,PORTUGAL,+351  279 340030,+351  279 341596,aapndi@sapo.pt,,EXPORT,,,,,,,,,"BAKERY PRODUCTS, ADDITIVESHONEY & HONEY PRODUCTS",,,,
HONEY & HONEY PRODUCTS,ASSOCIATION CAP VERT,Lieu dit Cepita,20228,LURI,CORSE,FRANCE,+33  04 95350507,,contact@lesjardinstraditionnelsducapcorse.org,www.lesjardinstraditionnelsducapcorse.org,PRODUCTIONRETAILERTEACHING / EDUCATION / TRAINING,QUALITE FRANCE - BUREAU VERITAS CERTIFICATION - Companies certified by QUALITE FRANCE - BUREAU VERITAS CERTIFICATION (913),,,,,,,,FRUIT PRODUCTS > JAMHONEY & HONEY PRODUCTSNUT PRODUCTS > SPREADING PASTE > OF CHESTNUTS,FRUIT PRODUCTS > JAMHONEY & HONEY PRODUCTSNUT PRODUCTS > SPREADING PASTE > OF CHESTNUTS,,,
HONEY & HONEY PRODUCTS,AXION ESTI APICULTURE,Farmaka 39,21200,ARGOS,Argolis,GREECE,+30  275 1066398,+30  275 1066398,info@axion-esti.gr,www.axion-esti.gr,EXPORTPRODUCTION,,,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,AZ. AGR. BEDOGNI,Via Cavour 2/A,42020,BERGONZANO DI QUATTRO CASTELLA,EMILIA ROMAGNA - Reggio Emilia,ITALY,+39  522 247573,,info@barbaterre.it,www.barbaterre.it,EXPORTPRODUCTION,ICEA ISTITUTO PER LA CERTIFIC. ETICA E AMBIENTALE - Companies certified by ICEA ISTITUTO PER LA CERTIFIC. ETICA E AMBIENTALE (288),,,,,,,Ms. Erica Tagliavini,BEVERAGES - ALCOHOLIC > WINEFRUIT PRODUCTS > JAMHONEY & HONEY PRODUCTSMEATOILS AND FATS > VEGETABLE > EXTRA VIRGIN OLIVE OIL,,,,
HONEY & HONEY PRODUCTS,AZ. AGR. MODOLO,Loc Predalbora 11,29023,FARINI,EMILIA ROMAGNA - Piacenza,ITALY,+390  368 3359698,,biomiele@tin.it,www.biomiele.com,EXPORTPRODUCTION,ICEA ISTITUTO PER LA CERTIFIC. ETICA E AMBIENTALE - Companies certified by ICEA ISTITUTO PER LA CERTIFIC. ETICA E AMBIENTALE (288),,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,AZ. AGRICOLA CASA BARONE,Via A. Gramsci 109,80040,MASSA DI SOMMA,CAMPANIA - Napoli,ITALY,+39  081 0606007,+39  081 0168116,agricola@casabarone.it,www.casabarone.it,EXPORTPRODUCTION,,,,,,,,,"BEVERAGES - ALCOHOLIC > LIQUEURBEVERAGES - ALCOHOLIC > WINECANNED FOOD > VEGETABLES, PLANTS > TOMATOESFRUITFRUIT PRODUCTS > JAMHONEY & HONEY PRODUCTSVEGETABLES > TOMATO",,,,
HONEY & HONEY PRODUCTS,AZIENDA AGRICOLA LE PIAGGE,Via S. Andrea a Sveglia 11,50010,FIESOLE,TOSCANA - Firenze,ITALY,+39  055 4223882,+39  055 4293076,biomarket@piagge.it,www.piagge.it,EXPORTONLINESHOPPRODUCTIONTRADE,ICEA ISTITUTO PER LA CERTIFIC. ETICA E AMBIENTALE - Companies certified by ICEA ISTITUTO PER LA CERTIFIC. ETICA E AMBIENTALE (288),,,,,,,,"BAKERY PRODUCTS, ADDITIVES > BISCUITSDRIED VEGETABLES > LEGUMINOUS VEGETABLESEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > SAUCESFRUITFRUIT PRODUCTSHONEY & HONEY PRODUCTS","BAKERY PRODUCTS, ADDITIVES > BISCUITSDRIED VEGETABLES > LEGUMINOUS VEGETABLESEDIBLE PREPARATIONS & SPICES",,,
HONEY & HONEY PRODUCTS,AZIENDA AGRICOLA PODERE PERETO,Loc. Podere Pereto,53040,RAPOLANO TERME,TOSCANA - Siena,ITALY,+39  348 0661955,+39  0577 704371,info@poderepereto.it,www.poderepereto.it,EXPORTPRODUCTION,,,,,AB (agriculture biologique),,,,BEVERAGES - ALCOHOLIC > BEERCEREALSEDIBLE PREPARATIONS & SPICES > SAUCESFRUIT PRODUCTS > JAMHONEY & HONEY PRODUCTSOILS AND FATSPASTAVEGETABLES,,,,
HONEY & HONEY PRODUCTS,AZIENDA AGRICOLA SAN MATTEO,"Strada San Matteo Baglio 83, n°3",95010,TREPUNTI DI GIARRE,SICILIA - Catania,ITALY,+390  957 790559,+390  957 790559,s.matteo@tiscali.it,www.sanmatteofarm.it,EXPORTPRODUCTION,ICEA ISTITUTO PER LA CERTIFIC. ETICA E AMBIENTALE - Companies certified by ICEA ISTITUTO PER LA CERTIFIC. ETICA E AMBIENTALE (288),,,,,,,,FRUIT PRODUCTS > JAMHONEY & HONEY PRODUCTSVEGETABLE PRODUCTS > PASTE,,,,
HONEY & HONEY PRODUCTS,AZIENDA AGRICOLA VASARI,Contrada Casale,98046,SANTA LUCIA DEL MELA,SICILIA - Messina,ITALY,+39  090 9359956,+39  090 9359554,azienda@biovinivasari.it,www.biovinivasari.it,IMPORTONLINESHOPPRODUCTION,,,,,,,,,BEVERAGES - ALCOHOLIC > GRAPPABEVERAGES - ALCOHOLIC > WINECOFFEE > ROASTED COFFEEHONEY & HONEY PRODUCTSOILS AND FATS > VEGETABLE > EXTRA VIRGIN OLIVE OILSUGAR & SWEATMEATS > SUGAR,COFFEE > BEANS,,,
HONEY & HONEY PRODUCTS,AZIENDA AGRLICOLA BIOLOGICA RICCARDO VIGNA,Don Bosco 11,12046,MONTA  D'ALBA,PIEMONTE - Cuneo,ITALY,+39  0173 976127,+39  0173 976127,info@vignariccardo.it,www.vignariccardo.it,EXPORTPRODUCTION,,,,,,,,,BEVERAGES - ALCOHOLIC > WINEHONEY & HONEY PRODUCTSHONEY & HONEY PRODUCTS > ACACIA HONEY,,,,
HONEY & HONEY PRODUCTS,BEE NATURAL PRODUCTS,"c/o Liason Office, Plot 3 Kimathi Avenue",,KAMPALA,,UGANDA,+256  414 253844,,maria@beenaturalproducts.com,www.beenaturalproducts.com,EXPORTPRODUCTION,,,,,,,,Ms. Maria Odido Di Fonzo,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,BEEKEEPING COMPANY PRIVATE BERESTOV’S BEE GARDENS,"The Communist, 5",649002,ALTAY,Altayskiy kray,RUSSIAN FEDERATION,+703  432 622913,+703  432 622280,gd@berestoff.ru,www.berestoff.ru,EXPORTPRODUCTIONTRADE,,,,,,,,,HONEY & HONEY PRODUCTS,HONEY & HONEY PRODUCTS,,,
HONEY & HONEY PRODUCTS,BEIJING GUYUSHIFEN ECOLOGICAL AGRICULTURE DEVELOPM,Beijing East Road Majiapu Liye Building Room 1303,,PEKING,,CHINA,+860  106 7572901,+860  106 7572901,,www.guyushifen.com,EXPORTTRADE,,,,,,,,,BEVERAGES - ALCOHOLIC > WINECEREAL PRODUCTSEGGSHONEY & HONEY PRODUCTSTEAVEGETABLES,BEVERAGES - ALCOHOLIC > WINECEREAL PRODUCTSEGGSHONEY & HONEY PRODUCTS,,,
HONEY & HONEY PRODUCTS,BELLIZZI 1906 S.R.L.,Via Casanova 13,65012,CEPAGATTI,ABRUZZI - Pescara,ITALY,+39  085 9709972,+39  085 9709972,info@bellizzi1906.com,www.bellizzi1906.com,EXPORTPRODUCTIONTRADE,,,,,,,,,EDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > SAUCESFRUIT PRODUCTS > MARMELADEHONEY & HONEY PRODUCTSOILS AND FATS > VEGETABLE > EXTRA VIRGIN OLIVE OIL,EDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > SAUCESFRUIT PRODUCTS > MARMELADEHONEY & HONEY PRODUCTSOILS AND FATS > VEGETABLE > EXTRA VIRGIN OLIVE OIL,,,
HONEY & HONEY PRODUCTS,BELVAL TEISSIER GAEC,Sallefermouze,07460,BANNE,RHONE-ALPES - Ardèche,FRANCE,+33  475 885 396,,miel.belval@free.fr,miel-bio.biz/j/en,PRODUCTION,ECOCERT SA FRANCE - Companies certified by ECOCERT SA FRANCE (798),,,https://ecertoff.ecocert.com/webcertificateProd/FileLinkDownload.asmx/GetFile?encryptedKey=RZQqM1drvwNDrDKpPCskjxhlUBziQnUUNImAUhBUHJaCzu1d5RYfAz2Y1QKC5gEn,AB (agriculture biologique),,,Mr. Olivier Belval,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,BERGKRAEUTER - GENOSSENSCHAFT GMBH,Thierberg 1,4192,HIRSCHBACH,Oberosterreich,AUSTRIA,+43  794 88702,+43  794 8870213,office@bergkraeuter.at,www.bergkraeuter.at,EXPORTONLINESHOPPRODUCTIONTRADE,,,,,,,,Mr. Karl Dirnberger,EDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > HERBSEDIBLE PREPARATIONS & SPICES > MUSTARDEDIBLE PREPARATIONS & SPICES > VINEGARHONEY & HONEY PRODUCTSOIL SEEDSOILS AND FATS > VEGETABLESUGAR & SWEATMEATS > SYRUPTEA,,,,
HONEY & HONEY PRODUCTS,BERNARD MICHAUD S. A.,BP 27 - Domaine Saint Georges Chemin de Berdoulou,64290,GAN,AQUITAINE - Pyrénées-Atlantiques,FRANCE,+335  592 19100,+335  592 16660,,www.lunedemiel.fr,EXPORTONLINESHOPPRODUCTION,QUALITE FRANCE - BUREAU VERITAS CERTIFICATION - Companies certified by QUALITE FRANCE - BUREAU VERITAS CERTIFICATION (913),,,,,,,,HONEY & HONEY PRODUCTS,,,,
HONEY & HONEY PRODUCTS,BEST GROUND INTERNATIONAL,Avenida Real Acueducto # 360-A  Fracc. Real Acueduct,45116,JALISCO,Jalisco - Zapopan,MEXICO,+52  33 36489901,+52  33 36489900,sales@bestground.com.mx,www.bestground.com.mx,DEVELOPMENTEXPORTPRODUCTION,BCS OEKO-GARANTIE GMBH - Companies certified by BCS OEKO-GARANTIE GMBH (167),,,,BCS Öko-Garantie,,,Mr. VICTOR FONG,EDIBLE PREPARATIONS & SPICES > INULIN > AGAVEHONEY & HONEY PRODUCTSSEEDS > HERBACEOUS PLANTSSUGAR & SWEATMEATS > SYRUP > AGAVE,,,,
